filename,num_nodes,result,execution_time,np_hard
data/rusty-2-2500.txt,2500,4,2.9762701988220215,
data/rusty-2-3000.txt,3000,4,5.160118103027344,
data/rusty-2-3500.txt,3500,4,7.9765260219573975,
data/rusty-2-4000.txt,4000,4,11.957252979278564,
data/rusty-2-4500.txt,4500,4,16.87270712852478,
data/rusty-2-5000.txt,5000,4,23.168511867523193,
data/rusty-2-5757.txt,5757,4,34.09729313850403,
data/ski-illustration.txt,36,8,0.01388692855834961,
data/ski-level10-1.txt,79,-1,0.0011529922485351562,
data/ski-level10-2.txt,76,-1,0.0007948875427246094,
data/ski-level10-3.txt,77,-1,0.0010690689086914062,
data/ski-level20-1.txt,252,-1,0.00432896614074707,
data/ski-level20-2.txt,253,-1,0.004364013671875,
data/ski-level20-3.txt,254,-1,0.004292964935302734,
data/ski-level3-1.txt,16,5,0.0003509521484375,
data/ski-level3-2.txt,14,5,0.0003750324249267578,
data/ski-level3-3.txt,15,5,0.0003077983856201172,
data/ski-level5-1.txt,29,-1,0.00028896331787109375,
data/ski-level5-2.txt,26,-1,0.0003771781921386719,
data/ski-level5-3.txt,27,7,0.00033402442932128906,
data/smallworld-10-0.txt,100,6,0.0017008781433105469,
data/smallworld-10-1.txt,100,8,0.0017342567443847656,
data/smallworld-20-0.txt,400,8,0.016948938369750977,
data/smallworld-20-1.txt,400,14,0.017605304718017578,
data/smallworld-30-0.txt,900,9,0.07749772071838379,
data/smallworld-30-1.txt,900,11,0.07921314239501953,
data/smallworld-3-0.txt,9,4,0.00047397613525390625,
data/smallworld-3-1.txt,9,2,0.00021409988403320312,
data/smallworld-40-0.txt,1600,8,0.24420499801635742,
data/smallworld-40-1.txt,1600,13,0.23904204368591309,
data/smallworld-50-0.txt,2500,3,0.5961339473724365,
data/smallworld-50-1.txt,2500,-1,0.58335280418396,
data/wall-n-1.txt,8,1,0.0015780925750732422,
data/wall-n-10.txt,80,1,0.0008499622344970703,
data/wall-n-100.txt,800,1,0.027066946029663086,
data/wall-n-1000.txt,8000,1,2.284899950027466,
data/wall-n-10000.txt,80000,1,224.41037702560425,
data/wall-n-2.txt,16,1,0.012216806411743164,
data/wall-n-3.txt,24,1,0.0005960464477539062,
data/wall-n-4.txt,32,1,0.0006849765777587891,
data/wall-p-1.txt,8,1,0.00017213821411132812,
data/wall-p-10.txt,62,1,0.0004761219024658203,
data/wall-p-100.txt,602,1,0.016047239303588867,
data/wall-p-1000.txt,6002,1,1.3163330554962158,
data/wall-p-10000.txt,60002,1,129.0131299495697,
data/wall-p-2.txt,14,1,0.009423971176147461,
data/wall-p-3.txt,20,1,0.0005540847778320312,
data/wall-p-4.txt,26,1,0.0006418228149414062,
data/wall-z-1.txt,8,1,0.00016999244689941406,
data/wall-z-10.txt,71,1,0.0005481243133544922,
data/wall-z-100.txt,701,1,0.021112680435180664,
data/wall-z-1000.txt,7001,1,1.7592577934265137,
data/wall-z-10000.txt,70001,1,173.6910059452057,
data/wall-z-2.txt,15,1,0.010525941848754883,
data/wall-z-3.txt,22,1,0.0005078315734863281,
data/wall-z-4.txt,29,1,0.0007181167602539062,
