filename,num_nodes,result,execution_time,np_hard
data/rusty-1-3500.txt,3500,Timeout,60.419785261154175,True
data/rusty-1-4000.txt,4000,Timeout,60.6562180519104,True
data/rusty-1-4500.txt,4500,Timeout,60.910531997680664,True
data/rusty-1-5000.txt,5000,Timeout,61.264073848724365,True
data/rusty-1-5757.txt,5757,Timeout,61.86951923370361,True
data/rusty-2-2000.txt,2000,Timeout,60.87906885147095,True
data/rusty-2-2500.txt,2500,Timeout,61.687366008758545,True
data/rusty-2-3000.txt,3000,Timeout,62.9710910320282,True
data/rusty-2-3500.txt,3500,Timeout,64.44720482826233,True
data/rusty-2-4000.txt,4000,Timeout,66.65153622627258,True
data/rusty-2-4500.txt,4500,Timeout,69.34265899658203,True
data/rusty-2-5000.txt,5000,Timeout,72.65958189964294,True
data/rusty-2-5757.txt,5757,Timeout,79.10867810249329,True
data/ski-illustration.txt,36,1,0.00692296028137207,False
data/ski-level10-1.txt,79,4,0.0007998943328857422,False
data/ski-level10-2.txt,76,4,0.0007450580596923828,False
data/ski-level10-3.txt,77,7,0.0005769729614257812,False
data/ski-level20-1.txt,252,10,0.0028259754180908203,False
data/ski-level20-2.txt,253,14,0.0027310848236083984,False
data/ski-level20-3.txt,254,4,0.0028929710388183594,False
data/ski-level3-1.txt,16,3,0.00014281272888183594,False
data/ski-level3-2.txt,14,2,0.00013899803161621094,False
data/ski-level3-3.txt,15,1,0.00013303756713867188,False
data/ski-level5-1.txt,29,3,0.00039196014404296875,False
data/ski-level5-2.txt,26,2,0.00016689300537109375,False
data/ski-level5-3.txt,27,-1,0.00020503997802734375,False
data/smallworld-10-0.txt,100,Timeout,60.008119106292725,True
data/smallworld-10-1.txt,100,Timeout,60.01197409629822,True
data/smallworld-20-0.txt,400,Timeout,60.01279020309448,True
data/smallworld-20-1.txt,400,Timeout,60.01457715034485,True
data/smallworld-30-0.txt,900,Timeout,60.052008867263794,True
data/smallworld-30-1.txt,900,Timeout,60.05172777175903,True
data/smallworld-3-0.txt,9,3,0.0012290477752685547,True
data/smallworld-3-1.txt,9,4,0.0005669593811035156,True
data/smallworld-40-0.txt,1600,Timeout,60.16440486907959,True
data/smallworld-40-1.txt,1600,Timeout,60.152591705322266,True
data/smallworld-50-0.txt,2500,Timeout,60.36829209327698,True
data/smallworld-50-1.txt,2500,Timeout,60.36414170265198,True
data/wall-n-1.txt,8,1,0.0011641979217529297,True
data/wall-n-10.txt,80,0,0.008941888809204102,True
data/wall-n-100.txt,800,Timeout,60.02712917327881,True
data/wall-n-1000.txt,8000,Timeout,61.423571825027466,True
data/wall-n-10000.txt,80000,Timeout,201.74683284759521,True
data/wall-n-2.txt,16,0,0.0048351287841796875,True
data/wall-n-3.txt,24,0,0.0004360675811767578,True
data/wall-n-4.txt,32,0,0.0009529590606689453,True
data/wall-p-1.txt,8,1,0.00013113021850585938,True
data/wall-p-10.txt,62,1,0.009689092636108398,True
data/wall-p-100.txt,602,Timeout,60.015393018722534,True
data/wall-p-1000.txt,6002,Timeout,60.83802890777588,True
data/wall-p-10000.txt,60002,Timeout,139.7439160346985,True
data/wall-p-2.txt,14,1,0.003935098648071289,True
data/wall-p-3.txt,20,1,0.0004138946533203125,True
data/wall-p-4.txt,26,1,0.001008749008178711,True
data/wall-z-1.txt,8,1,0.00014090538024902344,True
data/wall-z-10.txt,71,0,0.008082866668701172,True
data/wall-z-100.txt,701,Timeout,60.017985820770264,True
data/wall-z-1000.txt,7001,Timeout,61.14342713356018,True
data/wall-z-10000.txt,70001,Timeout,168.31306099891663,True
data/wall-z-2.txt,15,0,0.004254817962646484,True
data/wall-z-3.txt,22,0,0.0003719329833984375,True
data/wall-z-4.txt,29,0,0.0009968280792236328,True
