filename,num_nodes,result,execution_time,np_hard
data/rusty-2-2500.txt,2500,0,1.8015291690826416,
data/rusty-2-3000.txt,3000,0,3.046833038330078,
data/rusty-2-3500.txt,3500,0,4.788312911987305,
data/rusty-2-4000.txt,4000,0,7.141253232955933,
data/rusty-2-4500.txt,4500,0,10.203394889831543,
data/rusty-2-5000.txt,5000,0,13.840877771377563,
data/rusty-2-5757.txt,5757,0,20.965018033981323,
data/ski-illustration.txt,36,0,0.007454872131347656,
data/ski-level10-1.txt,79,-1,0.0007641315460205078,
data/ski-level10-2.txt,76,1,0.0008289813995361328,
data/ski-level10-3.txt,77,4,0.000476837158203125,
data/ski-level20-1.txt,252,3,0.0025491714477539062,
data/ski-level20-2.txt,253,9,0.002513885498046875,
data/ski-level20-3.txt,254,-1,0.0024611949920654297,
data/ski-level3-1.txt,16,1,0.0001380443572998047,
data/ski-level3-2.txt,14,0,0.00011706352233886719,
data/ski-level3-3.txt,15,0,0.00011181831359863281,
data/ski-level5-1.txt,29,1,0.0006909370422363281,
data/ski-level5-2.txt,26,1,0.0002009868621826172,
data/ski-level5-3.txt,27,0,0.0001881122589111328,
data/smallworld-10-0.txt,100,0,0.0012052059173583984,
data/smallworld-10-1.txt,100,0,0.001178741455078125,
data/smallworld-20-0.txt,400,0,0.011751890182495117,
data/smallworld-20-1.txt,400,1,0.011521100997924805,
data/smallworld-30-0.txt,900,0,0.05358695983886719,
data/smallworld-30-1.txt,900,1,0.05283188819885254,
data/smallworld-3-0.txt,9,1,0.00035309791564941406,
data/smallworld-3-1.txt,9,1,0.00018596649169921875,
data/smallworld-40-0.txt,1600,0,0.17046499252319336,
data/smallworld-40-1.txt,1600,1,0.15785598754882812,
data/smallworld-50-0.txt,2500,0,0.4014320373535156,
data/smallworld-50-1.txt,2500,2,0.39942407608032227,
data/wall-n-1.txt,8,0,0.0010387897491455078,
data/wall-n-10.txt,80,0,0.0006778240203857422,
data/wall-n-100.txt,800,0,0.017997026443481445,
data/wall-n-1000.txt,8000,0,1.456969976425171,
data/wall-n-10000.txt,80000,0,140.52643013000488,
data/wall-n-2.txt,16,0,0.007117748260498047,
data/wall-n-3.txt,24,0,0.0003921985626220703,
data/wall-n-4.txt,32,0,0.0022072792053222656,
data/wall-p-1.txt,8,0,0.0001583099365234375,
data/wall-p-10.txt,62,0,0.0003571510314941406,
data/wall-p-100.txt,602,0,0.010153055191040039,
data/wall-p-1000.txt,6002,0,0.8402581214904785,
data/wall-p-10000.txt,60002,0,80.96532320976257,
data/wall-p-2.txt,14,0,0.005087852478027344,
data/wall-p-3.txt,20,0,0.0003440380096435547,
data/wall-p-4.txt,26,0,0.0010221004486083984,
data/wall-z-1.txt,8,0,0.00011396408081054688,
data/wall-z-10.txt,71,0,0.0006210803985595703,
data/wall-z-100.txt,701,0,0.013373851776123047,
data/wall-z-1000.txt,7001,0,1.1114649772644043,
data/wall-z-10000.txt,70001,0,111.42752194404602,
data/wall-z-2.txt,15,0,0.006467103958129883,
data/wall-z-3.txt,22,0,0.00037598609924316406,
data/wall-z-4.txt,29,0,0.001062154769897461,
